pew,nstates,,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__modelfile,param_discretize__bins,params,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_test_aic,split1_test_aic,split2_test_aic,mean_test_aic,std_test_aic,rank_test_aic,split0_test_log_loss,split1_test_log_loss,split2_test_log_loss,mean_test_log_loss,std_test_log_loss,rank_test_log_loss,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_mod_roc_auc,split1_test_mod_roc_auc,split2_test_mod_roc_auc,mean_test_mod_roc_auc,std_test_mod_roc_auc,rank_test_mod_roc_auc,split0_test_mod_roc_auc_no_pew,split1_test_mod_roc_auc_no_pew,split2_test_mod_roc_auc_no_pew,mean_test_mod_roc_auc_no_pew,std_test_mod_roc_auc_no_pew,rank_test_mod_roc_auc_no_pew
10,5,1,0.12635294596354166,0.0253923441053167,2.254082679748535,0.8435183113662906,fully_connected_model_5_states.xdsl,"[0, 5, 20, 80, 95, 100]","{'clf__modelfile': 'fully_connected_model_5_states.xdsl', 'discretize__bins': [0, 5, 20, 80, 95, 100]}",0.07235345497992292,0.02643690353697465,0.004821582620540187,0.034537313712479256,0.028158491079951404,1,15619.7834797817,15619.880347086068,15619.793349904992,15619.819058924253,0.04352419953235938,1,-0.10826010914981019,-0.05982645696647096,-0.10332504750360814,-0.09047053787329644,0.02176209976589273,1,0.8432624113475178,0.794341675734494,0.14042715484363083,0.592677080641881,0.3204120327865584,1,0.8990103647584886,0.8893249079442458,0.5,0.7627784242342447,0.1858544721024126,1,0.9489795918367346,0.9364035087719298,0.5,0.7951277002028881,0.20874994456940996,1
10,5,2,0.13018393516540527,0.026523724355164164,2.2305777867635093,0.8166025692459072,fully_connected_model_5_states.xdsl,"[0, 5, 25, 75, 95, 100]","{'clf__modelfile': 'fully_connected_model_5_states.xdsl', 'discretize__bins': [0, 5, 25, 75, 95, 100]}",0.0673359053579081,0.014803386392354156,0.004276167688225216,0.028805153146162485,0.027582237435390004,2,15619.777861530847,15619.843908868748,15619.80543457238,15619.809068323992,0.02708586130612899,2,-0.11106923457647917,-0.07804556562607663,-0.09728271381046055,-0.09546583800433879,0.013542930652991328,2,0.8245862884160756,0.6088139281828074,0.027917620137299804,0.4871059455787276,0.33643212938762335,2,0.9042827533972785,0.7844884774018632,0.5,0.7295904102663805,0.16955133835121078,2,0.9484536082474226,0.8178770949720671,0.5,0.7554435677398299,0.1883279385885643,2
10,5,0,0.13248801231384277,0.035391843376313036,2.1982571283976235,0.8300161509106848,fully_connected_model_5_states.xdsl,"[0, 20, 40, 60, 80, 100]","{'clf__modelfile': 'fully_connected_model_5_states.xdsl', 'discretize__bins': [0, 20, 40, 60, 80, 100]}",0.03859542346434378,0.01968930781078103,0.0042031038571558165,0.020829278377426878,0.0140637254822553,3,15619.71913732447,15619.868940684728,15619.804866351948,15619.79764812038,0.06136958441214513,3,-0.14043133776561978,-0.06552965763639279,-0.09756682402630046,-0.10117593980943768,0.03068479220610026,3,0.6955082742316785,0.7232861806311208,0.007475209763539259,0.47542322154211286,0.3310834832451619,3,0.7715279852742583,0.8322566437216385,0.5,0.7012615429986323,0.14445679632528513,3,0.8425605536332179,0.8991228070175439,0.5,0.7472277868835873,0.17633492012360175,3
20,2,2,0.08922966321309407,0.018754590351068027,1.26517653465271,0.4367944785229276,fully_connected_model_2_states.xdsl,"[0, 95, 100]","{'clf__modelfile': 'fully_connected_model_2_states.xdsl', 'discretize__bins': [0, 95, 100]}",0.07071185060991467,0.02753231612446628,0.030154081610511863,0.04279941611496427,0.019766072163214885,3,247.18890313422526,247.71502114168254,247.7723268025969,247.55875035950157,0.26256581679856367,3,-0.40554843288737163,-0.14248942915872664,-0.11383659870154642,-0.2206248202492149,0.13128290839928417,3,0.6953995157384987,0.6246149614961496,0.7297655649500385,0.6832600140615623,0.04377737602462796,1,0.6051245776988117,0.7544052863436123,0.8611088810032275,0.7402129150152171,0.10498589885473214,1,0.8571428571428572,0.7717647058823529,0.9596899224806202,0.8628658285019434,0.07682680113631837,1
20,2,1,0.08366131782531738,0.0180915099422138,1.2808014551798503,0.43610196257920497,fully_connected_model_2_states.xdsl,"[0, 50, 100]","{'clf__modelfile': 'fully_connected_model_2_states.xdsl', 'discretize__bins': [0, 50, 100]}",0.0855481918159641,0.03449340362586528,0.01147361278978168,0.04383840274387035,0.03095434886908109,2,247.5526015599714,247.7719517938281,247.77725879739674,247.70060405039874,0.10467598881386503,2,-0.22369922001428996,-0.1140241030859478,-0.11137060130162617,-0.14969797480062133,0.05233799440693149,2,0.734685230024213,0.7049504950495049,0.34842428900845507,0.5960200046940577,0.17549694666936203,3,0.8095826356594864,0.7654185022026432,0.5789752565070088,0.7179921314563794,0.09993960279927469,2,0.9636963696369638,0.8305898491083676,0.743798449612403,0.8460282227859115,0.09043425362894911,2
20,2,0,0.08372759819030762,0.01723810234385593,1.3130559921264648,0.4749383865182248,fully_connected_model_2_states.xdsl,"[0, 5, 100]","{'clf__modelfile': 'fully_connected_model_2_states.xdsl', 'discretize__bins': [0, 5, 100]}",0.0659532782441705,0.07782101167315175,0.01972589686213708,0.05450006225981977,0.025061826330289447,1,247.61601523203672,247.8035451132469,247.83136966290186,247.7503100027285,0.09563773825306894,1,-0.1919923839816413,-0.09822744337654117,-0.0843151685490736,-0.12484499863575203,0.047818869126533145,1,0.6158595641646489,0.8487348734873488,0.389815526518063,0.6181366547233536,0.18735995767815194,2,0.6980267171141048,0.74090407938258,0.6139388879076414,0.684289894801442,0.05273559946882311,3,0.8221830985915494,0.7733026467203682,0.7523255813953488,0.7826037755690888,0.029267745905686485,3
20,3,0,0.09893043835957845,0.031895141322971714,1.368613878885905,0.4795700697132428,fully_connected_model_3_states.xdsl,"[0, 5, 95, 100]","{'clf__modelfile': 'fully_connected_model_3_states.xdsl', 'discretize__bins': [0, 5, 95, 100]}",0.07215726078582493,0.026529925143946777,0.04550113121524206,0.04806277238167126,0.018715144376383344,1,1451.313191574717,1451.7100117425916,1451.7399636717957,1451.5877223297014,0.19450729393355637,2,-0.34340421264152476,-0.14499412870416659,-0.13001816410215575,-0.20613883514928236,0.09725364696677112,2,0.6876513317191283,0.608910891089109,0.8081475787855495,0.7015699338645957,0.08193131287985524,1,0.6752171142053575,0.7466960352422908,0.8944292975976662,0.7721141490151048,0.09127999312639322,1,0.9090909090909091,0.7626025791324736,0.9648377125193199,0.8788437335809008,0.08528747861887975,1
20,3,1,0.09367012977600098,0.017852310105153948,1.3536701202392578,0.4624460420789601,fully_connected_model_3_states.xdsl,"[0, 33, 66, 100]","{'clf__modelfile': 'fully_connected_model_3_states.xdsl', 'discretize__bins': [0, 33, 66, 100]}",0.06100054937597193,0.023782104045620762,0.008116130967630399,0.030966261463074362,0.022179562904412677,2,1451.5493929011814,1451.7662651971016,1451.6883594423996,1451.6680058468944,0.08969986927498608,1,-0.22530354940927422,-0.11686740144922522,-0.15582027880025112,-0.16599707655291687,0.04484993463746561,1,0.6056900726392251,0.5467546754675467,0.02655649500384319,0.39300041437020505,0.2602296483113603,2,0.7370863390821369,0.6605256437045808,0.5,0.6325373275955726,0.09879268671922982,2,0.9664429530201343,0.7731326644370123,0.5,0.7465252058190489,0.19135172631590544,2
20,3,2,0.09311771392822266,0.017845191295051167,1.3148001035054524,0.43737786145333624,fully_connected_model_3_states.xdsl,"[0, 25, 75, 100]","{'clf__modelfile': 'fully_connected_model_3_states.xdsl', 'discretize__bins': [0, 25, 75, 100]}",0.027064125032431594,0.020296666740671602,0.014416339856160922,0.020592377209754705,0.00516766878307921,3,1451.2910633256495,1451.7139129427537,1451.7476732400294,1451.5842165028107,0.20774829061132974,3,-0.35446833717530485,-0.14304352862317413,-0.12616337998535085,-0.20789174859460993,0.10387414530566778,3,0.11404358353510895,0.4661716171617162,0.47252113758647196,0.350912112761099,0.1675114010163067,3,0.44525490804686896,0.5843445992914067,0.6358644165770162,0.5551546413050973,0.08050687929594567,3,0.6441281138790036,0.7658296943231441,0.7701863354037267,0.7267147145352916,0.05842462401161078,3
20,4,1,0.10725768407185872,0.024076777577225407,1.6604952812194824,0.5677368763839307,fully_connected_model_4_states.xdsl,"[0, 5, 50, 95, 100]","{'clf__modelfile': 'fully_connected_model_4_states.xdsl', 'discretize__bins': [0, 5, 50, 95, 100]}",0.13084873555251192,0.02986837466695698,0.021779699109186874,0.060832269776218584,0.04961912116595011,1,5455.437335180705,5455.734935437291,5455.65177132109,5455.608013979695,0.12537279575831026,4,-0.2813324096471982,-0.13253228135457754,-0.1741143394552271,-0.19599301015233428,0.06268639787906907,4,0.7702179176755448,0.6604510451045105,0.5802843966179861,0.6703177864660138,0.0778532810019446,1,0.822087910057706,0.7555066079295154,0.7929719488109958,0.7901888222660723,0.027252850533416886,1,0.9870967741935485,0.7726204465334899,0.9573312645461598,0.9056828284243994,0.09487076998740224,1
20,4,2,0.10458612442016602,0.02525637724132148,1.6047120094299316,0.5663798103252884,fully_connected_model_4_states.xdsl,"[0, 10, 50, 90, 100]","{'clf__modelfile': 'fully_connected_model_4_states.xdsl', 'discretize__bins': [0, 10, 50, 90, 100]}",0.051610638010622496,0.03218625033985736,0.01457769859559759,0.032791528982025815,0.01512469111762232,2,5455.5751166101,5455.760273315932,5455.680427757164,5455.671939227733,0.0758278435122476,1,-0.21244169495015944,-0.11986334203384484,-0.15978612141832327,-0.16403038613410917,0.03791392175624211,1,0.5667070217917676,0.6807480748074808,0.4743274404304381,0.5739275123432288,0.08442539581195534,2,0.5912374539184438,0.7627986348122867,0.7362272997318519,0.6967544628208607,0.07539623482099418,2,0.8435483870967742,0.778648974668275,0.9344961240310077,0.852231161932019,0.06391987914700793,2
20,4,3,0.09904209772745769,0.0175394351823379,1.6200992266337078,0.5919363242539575,fully_connected_model_4_states.xdsl,"[0, 20, 50, 80, 100]","{'clf__modelfile': 'fully_connected_model_4_states.xdsl', 'discretize__bins': [0, 20, 50, 80, 100]}",0.0455966235162221,0.030676945530372264,0.008449993896322186,0.02824118764763885,0.015262540425870129,3,5455.529265101266,5455.776652632688,5455.694424174803,5455.666780636252,0.10286972860030122,2,-0.2353674493671357,-0.11167368365617261,-0.15278791259822816,-0.16660968187384548,0.0514348643002063,2,0.4860774818401937,0.6573157315731574,0.059146810146041486,0.40084667451979755,0.2515283052695855,3,0.7106158816263988,0.7270437185112952,0.3485765667399926,0.5954120556258955,0.17466785124217188,3,0.8961937716262975,0.846325167037862,0.5403100775193799,0.7609430053945131,0.1573337981870917,3
20,4,0,0.10257903734842937,0.022213528580476084,1.6508991718292236,0.633745249109425,fully_connected_model_4_states.xdsl,"[0, 25, 50, 75, 100]","{'clf__modelfile': 'fully_connected_model_4_states.xdsl', 'discretize__bins': [0, 25, 50, 75, 100]}",0.04888568826118915,0.015694613819297255,0.008740541562748762,0.02444028121441172,0.017517100682843248,4,5455.545994833431,5455.677271907055,5455.7513971686385,5455.6582213030415,0.08493026143895509,3,-0.2270025832846044,-0.16136404647249347,-0.12430141568052741,-0.17088934847920845,0.04246513071960354,3,0.5188861985472155,0.2888888888888889,0.11506533435818603,0.3076134739314302,0.16539000403562315,4,0.7769953450775134,0.5069536346961994,0.3907175773535221,0.5582221857090783,0.16181054086323216,4,0.9480968858131488,0.6499442586399108,0.5725368502715283,0.7235259982415293,0.16190952077442533,4
20,5,1,0.1299431324005127,0.02823775225603559,2.267516295115153,0.8362096084980039,fully_connected_model_5_states.xdsl,"[0, 5, 20, 80, 95, 100]","{'clf__modelfile': 'fully_connected_model_5_states.xdsl', 'discretize__bins': [0, 5, 20, 80, 95, 100]}",0.049909639941578605,0.15655025040364048,0.011660919209682968,0.07270693651830068,0.06130805886049753,1,15619.539891271574,15619.812559605323,15619.725000789826,15619.692483888908,0.11366622685574883,1,-0.2300543642134127,-0.0937201973383674,-0.13749960508735062,-0.1537580555463769,0.056833113427969276,1,0.5031476997578692,0.9435643564356436,0.35322828593389705,0.59998011404247,0.2505414887478708,1,0.696127925752064,0.9228059594909007,0.5762777180108866,0.7317372010846172,0.1436928921997418,1,0.9308681672025724,0.9778617710583153,0.730411171450737,0.8797137032372082,0.107301861429102,1
20,5,2,0.13386321067810059,0.03542398368192056,2.206949551900228,0.7937270560551938,fully_connected_model_5_states.xdsl,"[0, 5, 25, 75, 95, 100]","{'clf__modelfile': 'fully_connected_model_5_states.xdsl', 'discretize__bins': [0, 5, 25, 75, 95, 100]}",0.039678592839062915,0.01781502748781904,0.012530927238017468,0.023341515854966476,0.01175175141984401,3,15619.500938366753,15619.675761245051,15619.765847895304,15619.6475158357,0.10997762481877718,3,-0.2495308166232278,-0.1621193774747431,-0.11707605234827943,-0.17624208214875012,0.05498881240922223,3,0.42832929782082324,0.38393839383938394,0.4022674865488086,0.40484505940300525,0.018213932404185527,3,0.7377777949429506,0.6063824847345081,0.620803159973667,0.6549878132170418,0.05883663696609762,2,0.9505119453924915,0.6777277840269966,0.7556332556332557,0.7946243283509146,0.11472583982905919,2
20,5,0,0.12396454811096191,0.027441640238523995,2.2360242207845054,0.8526388928282681,fully_connected_model_5_states.xdsl,"[0, 20, 40, 60, 80, 100]","{'clf__modelfile': 'fully_connected_model_5_states.xdsl', 'discretize__bins': [0, 20, 40, 60, 80, 100]}",0.03806619635133203,0.03201188201088758,0.009225923388621495,0.026434667250280364,0.01241690593519884,2,15619.434596470808,15619.778762205544,15619.742721436738,15619.652026704362,0.15444883532944348,2,-0.28270176459559676,-0.11061889722762952,-0.1286392816308833,-0.17398664781803652,0.07722441766470489,2,0.41404358353510895,0.6590759075907591,0.15576479631053036,0.40962809581213283,0.20549962057289953,2,0.6150410641236698,0.7117666179099627,0.4212816519211933,0.5826964446516085,0.1207753001044183,3,0.8344827586206897,0.8474387527839644,0.6050387596899225,0.7623200903648589,0.11134040051526284,3
30,2,1,0.07994556427001953,0.014935325917374924,1.3241883913675945,0.4650138990047437,fully_connected_model_2_states.xdsl,"[0, 50, 100]","{'clf__modelfile': 'fully_connected_model_2_states.xdsl', 'discretize__bins': [0, 50, 100]}",0.083551643629557,0.07356523226310241,0.015647808132231704,0.05758822800829704,0.029935277043765664,3,247.31901895165439,247.6808082445099,247.686877588775,247.56223492831307,0.1719975149267938,2,-0.34049052417281267,-0.15959587774504505,-0.1565612056125025,-0.2188825358434534,0.08599875746340056,2,0.5817204301075268,0.7378939562476826,0.3029176349083398,0.5408440070878497,0.17991527913741234,3,0.6690927667051826,0.7633630289532294,0.5365394696165271,0.6563317550916464,0.09303893210405068,2,0.9638157894736843,0.8248626373626373,0.7999999999999999,0.8628928089454405,0.07208154494822609,1
30,2,2,0.08872421582539876,0.017661966245233078,1.260501464207967,0.4265626331622889,fully_connected_model_2_states.xdsl,"[0, 95, 100]","{'clf__modelfile': 'fully_connected_model_2_states.xdsl', 'discretize__bins': [0, 95, 100]}",0.12179615715877394,0.06189618316435203,0.035881204028512394,0.07319118145054612,0.03597246662432816,1,246.61168703466367,247.67485755690697,247.69451603599916,247.32702020918995,0.5058806030961701,3,-0.6941564826681683,-0.16257122154650808,-0.15274198200042735,-0.3364898954050346,0.25294030154808755,3,0.7419354838709677,0.7292361883574342,0.5471081848696101,0.6727599523660039,0.08900034843699915,1,0.7978723404255319,0.7605790645879733,0.7638274707993387,0.7740929586042813,0.016866777712001926,1,0.8111111111111111,0.7752941176470589,0.9608527131782946,0.8490859806454881,0.0803723257968641,2
30,2,0,0.09041953086853027,0.024854622669374604,1.2554030418395996,0.4574418247520947,fully_connected_model_2_states.xdsl,"[0, 5, 100]","{'clf__modelfile': 'fully_connected_model_2_states.xdsl', 'discretize__bins': [0, 5, 100]}",0.07005667380326103,0.11673151750972763,0.027893780013816705,0.07156065710893512,0.036283443195539423,2,247.46388164897647,247.7306441549357,247.7698238364614,247.65478321345782,0.1359321334396815,1,-0.26805917551176267,-0.13467792253215535,-0.11508808176930402,-0.17260839327107402,0.06796606671983695,1,0.48081058726220016,0.764182424916574,0.4517041053446941,0.5655657058411561,0.1409450191732368,2,0.5981988256497788,0.7491638795986622,0.5926154921437116,0.6466593991307175,0.07251744521268626,3,0.8221830985915494,0.7733026467203682,0.7635658914728682,0.7863505455949286,0.025647351928014667,3
30,3,0,0.1006792386372884,0.020159470241806216,1.2897377014160156,0.4277353840426985,fully_connected_model_3_states.xdsl,"[0, 5, 95, 100]","{'clf__modelfile': 'fully_connected_model_3_states.xdsl', 'discretize__bins': [0, 5, 95, 100]}",0.09372801030267984,0.04646947469080763,0.04577234107246424,0.0619899420219839,0.0224440078486151,1,1450.8871218534457,1451.6364785579244,1451.631516353456,1451.3850389216088,0.3520863634056386,2,-0.5564390732771628,-0.1817607210377852,-0.18424182327205993,-0.3074805391956693,0.17604318170282132,2,0.6576095947063689,0.678605858361142,0.6342112057836302,0.6568088862837137,0.018132882559098278,1,0.6324665037192384,0.7488864142538976,0.7869373349561124,0.7227634176430827,0.06571208736957092,1,0.8925081433224755,0.7617096018735363,0.97544128933231,0.8765530115094405,0.0879819421979011,1
30,3,2,0.09157927831013997,0.01999661982711306,1.2354033788045247,0.42274046929281484,fully_connected_model_3_states.xdsl,"[0, 25, 75, 100]","{'clf__modelfile': 'fully_connected_model_3_states.xdsl', 'discretize__bins': [0, 25, 75, 100]}",0.039984775642265616,0.02506087752755583,0.029163417492679353,0.03140302355416693,0.006295107106186968,3,1450.8256831126207,1451.5833550740517,1451.7144764197442,1451.3745048688058,0.39175008348895285,3,-0.58715844368961,-0.20832246297409313,-0.1427617901278792,-0.31274756559719413,0.19587504174447565,3,0.10537634408602152,0.35698924731182796,0.623444358378518,0.3619366499254559,0.21152931152712395,2,0.360990152073424,0.5022527354644926,0.7101986647079006,0.5244805174152724,0.14342757066880926,2,0.625,0.6911928651059086,0.8996925441967718,0.7386284697675602,0.11705155816002973,2
30,3,1,0.09367076555887859,0.019765793522031422,1.3674990336100261,0.468097145203754,fully_connected_model_3_states.xdsl,"[0, 33, 66, 100]","{'clf__modelfile': 'fully_connected_model_3_states.xdsl', 'discretize__bins': [0, 33, 66, 100]}",0.05370878502835695,0.030120065072959598,0.012518406503533126,0.03211575220161656,0.01687500905858882,2,1451.2949172529295,1451.5578965073162,1451.6059219283877,1451.4862452295445,0.13670261212806661,1,-0.3525413735352059,-0.22105174634193583,-0.19703903580618368,-0.25687738522777515,0.06835130606399874,1,0.39090157154673283,0.4698924731182796,0.0894913503743868,0.3167617983464664,0.16390806981118766,3,0.5142130535176507,0.5589221977336116,0.5,0.5243784170837541,0.025105873267199236,3,0.8518518518518519,0.717391304347826,0.5,0.6897477187332259,0.14496679454762085,3
30,4,1,0.10250210762023926,0.022081627025812452,1.6673719088236492,0.6011820010379243,fully_connected_model_4_states.xdsl,"[0, 5, 50, 95, 100]","{'clf__modelfile': 'fully_connected_model_4_states.xdsl', 'discretize__bins': [0, 5, 50, 95, 100]}",0.11648951196129728,0.15791166097502696,0.03774043453988856,0.10404720249207094,0.04984234621569177,1,5455.137616217593,5455.6653975237805,5455.541400229459,5455.448137990278,0.22533184526107064,4,-0.4311918912034238,-0.16730123810959097,-0.22929988527058134,-0.2759310048611987,0.11266592263051636,4,0.6866004962779158,0.7018539117538006,0.4872192099147947,0.6252245393155037,0.09778299060732609,1,0.737912481481293,0.7260579064587973,0.7266710565539052,0.7302138148313319,0.005449531441644052,1,0.9983870967741935,0.778846153846154,0.9919106317411402,0.9230479607871626,0.10200034965175372,1
30,4,3,0.09381874402364095,0.02137276072351118,1.554559548695882,0.5501412083561529,fully_connected_model_4_states.xdsl,"[0, 20, 50, 80, 100]","{'clf__modelfile': 'fully_connected_model_4_states.xdsl', 'discretize__bins': [0, 20, 50, 80, 100]}",0.04755537513565799,0.08311839548402405,0.022187527954112295,0.050953766191264786,0.024990724290051232,3,5455.2818834178215,5455.727367289481,5455.626106870216,5455.545119192506,0.19067113561096694,1,-0.35905829108903625,-0.13631635525949062,-0.18694656489212458,-0.22744040374688382,0.09533556780540954,1,0.30562448304383794,0.7310344827586206,0.38551510457010063,0.47405802345751974,0.18461365664211823,3,0.573766733787675,0.6509917887304714,0.6520684789051718,0.6256090004744393,0.036660653538903513,4,0.8719723183391004,0.8145879732739422,0.9830899308224442,0.8898834074784956,0.06994680245271553,2
30,4,0,0.10818990071614583,0.016958945514384104,1.650307575861613,0.6064238419598248,fully_connected_model_4_states.xdsl,"[0, 25, 50, 75, 100]","{'clf__modelfile': 'fully_connected_model_4_states.xdsl', 'discretize__bins': [0, 25, 50, 75, 100]}",0.0510199689623783,0.02301295724266919,0.03878676464996146,0.037606563618336315,0.01146422935986156,4,5455.098067441381,5455.546554189855,5455.70612243847,5455.450248023236,0.257408725788062,3,-0.4509662793091825,-0.22672290507263193,-0.1469387807649932,-0.27487598838226923,0.1287043628940058,3,0.35401157981803144,0.32647385984427146,0.4512780790085205,0.37725450622360784,0.053536271201374976,4,0.6324916303401252,0.596662830840046,0.6805513169288622,0.6365685927030111,0.034368452017799374,3,0.8944636678200691,0.6948955916473317,0.9969395562356541,0.8620996052343517,0.1254145487210239,3
30,4,2,0.10550268491109212,0.023855102428891887,1.6297931671142578,0.6256360596119415,fully_connected_model_4_states.xdsl,"[0, 10, 50, 90, 100]","{'clf__modelfile': 'fully_connected_model_4_states.xdsl', 'discretize__bins': [0, 10, 50, 90, 100]}",0.0648848878683371,0.0683071801589632,0.027934833416460934,0.053708967147920415,0.0182785392986053,2,5455.306179380517,5455.711507679114,5455.6040837787805,5455.540590279471,0.17145713896253562,2,-0.3469103097412312,-0.1442461604428747,-0.19795811060975743,-0.2297048602646211,0.08572856948121428,2,0.4985938792390405,0.775342973674453,0.48427575522850497,0.5860708693806661,0.13396317719593412,2,0.49432519156738997,0.7678173719376391,0.7151134088763521,0.6590853241271271,0.11847321185657113,2,0.8080645161290323,0.7809579439252337,0.9803240740740741,0.8564488447094467,0.08828928172684845,4
30,5,1,0.1218571662902832,0.02501523386831078,2.223452885945638,0.7727549030905957,fully_connected_model_5_states.xdsl,"[0, 5, 20, 80, 95, 100]","{'clf__modelfile': 'fully_connected_model_5_states.xdsl', 'discretize__bins': [0, 5, 20, 80, 95, 100]}",0.04892056535697352,0.1828134606985046,0.043916317806154556,0.09188344795387755,0.06432967711557394,1,15619.312684748205,15619.750932109675,15619.645202630632,15619.569606496172,0.18672844653473245,1,-0.34365762589720356,-0.12453394516254064,-0.17739868468407108,-0.21519675191460508,0.09336422326726514,1,0.31927212572373864,0.9093437152391547,0.5814613994319648,0.6033590801316194,0.24139283544094736,1,0.4997815831331246,0.905956685231685,0.775980834119279,0.7272397008280295,0.1693641578514189,1,0.8741935483870967,0.9800215982721382,0.986610558530987,0.946941901730074,0.05151113656229543,1
30,5,2,0.12165562311808269,0.023861430050381254,2.168855905532837,0.7687608402003573,fully_connected_model_5_states.xdsl,"[0, 5, 25, 75, 95, 100]","{'clf__modelfile': 'fully_connected_model_5_states.xdsl', 'discretize__bins': [0, 5, 25, 75, 95, 100]}",0.046899169761311435,0.02566614739508051,0.05544366294478466,0.04266966003372554,0.012519096678808362,3,15619.10566316676,15619.503611034239,15619.716247220094,15619.441840473699,0.2530677421282204,3,-0.4471684166202083,-0.2481944828808058,-0.14187638995318735,-0.27907976315140054,0.12653387106399389,3,0.2792390405293631,0.3822395253985911,0.6335398915569326,0.43167281916162886,0.14880638686766123,3,0.5356270686392417,0.6685845799769851,0.7888321945312344,0.6643479477158204,0.10341396016071276,2,0.8310580204778157,0.7246932515337423,0.9881316998468607,0.8479609906194728,0.10821040249474848,2
30,5,0,0.12877702713012695,0.026826238540988475,2.2463866074879966,0.7747359516031826,fully_connected_model_5_states.xdsl,"[0, 20, 40, 60, 80, 100]","{'clf__modelfile': 'fully_connected_model_5_states.xdsl', 'discretize__bins': [0, 20, 40, 60, 80, 100]}",0.048869914738007655,0.08894407166284592,0.018698915387658173,0.052170967262837244,0.028772303880180213,2,15619.173685793534,15619.73713814188,15619.70159229682,15619.537472077413,0.2576447451152667,2,-0.41315710323328453,-0.1314309290599915,-0.14920385158955385,-0.23126396129427662,0.12882237255783255,2,0.3164598842018197,0.7636262513904338,0.40180738445649367,0.4939645066829157,0.1938369441376908,2,0.47094998945199157,0.6742993115016286,0.5641143760658488,0.5697878923398231,0.083113890875493,3,0.803448275862069,0.8270089285714286,0.8516819571865445,0.827379720540014,0.019693063390286085,3
40,2,1,0.08422160148620605,0.010516102530877973,1.2490886847178142,0.4430528907024991,fully_connected_model_2_states.xdsl,"[0, 50, 100]","{'clf__modelfile': 'fully_connected_model_2_states.xdsl', 'discretize__bins': [0, 50, 100]}",0.0856417736520029,0.225253887431273,0.018584923599985027,0.109826861561087,0.08608795506400087,3,247.16091166413545,247.59688030770843,247.45782568646842,247.4052058861041,0.1818310517806775,2,-0.4195441679322713,-0.20155984614578892,-0.27108715676579076,-0.2973970569479503,0.09091552589033615,2,0.48559160305343513,0.7425759280089989,0.22842505854800937,0.48553086320348116,0.20990121789208352,3,0.4800136237926287,0.7556306306306306,0.45783760295590525,0.5644939524597216,0.13545692127436668,3,0.9183006535947712,0.812242090784044,0.800462249614792,0.8436683313312024,0.052991689973259606,1
40,2,2,0.08477131525675456,0.01543684863960354,1.2737481594085693,0.4479160141138671,fully_connected_model_2_states.xdsl,"[0, 95, 100]","{'clf__modelfile': 'fully_connected_model_2_states.xdsl', 'discretize__bins': [0, 95, 100]}",0.17504275514805662,0.1308780439817474,0.0332294837515957,0.1130500942937999,0.05925159817028039,2,246.00877713437103,247.6378909281606,247.59796154844165,247.08154320365773,0.7587352934987095,3,-0.9956114328144843,-0.18105453591969572,-0.2010192257791721,-0.4592283981711174,0.37936764674935647,3,0.7534351145038167,0.7882030371203599,0.46301717408274784,0.6682184419023082,0.1457917975443833,1,0.7757352941176471,0.7584459459459459,0.6629884498198543,0.7323898966278158,0.04957923627440092,1,0.7788104089219331,0.7703180212014133,0.9627906976744186,0.8373063759325884,0.08879852256486512,2
40,2,0,0.0894625186920166,0.014899716528480695,1.3506005605061848,0.4867106998908829,fully_connected_model_2_states.xdsl,"[0, 5, 100]","{'clf__modelfile': 'fully_connected_model_2_states.xdsl', 'discretize__bins': [0, 5, 100]}",0.08575827655519566,0.5128205128205128,0.030087210929602388,0.2095553334351036,0.21564190016123272,1,247.3323636018209,247.66717010904327,247.71213933501272,247.57055768195895,0.16942623307442942,1,-0.3338181990895481,-0.1664149454783681,-0.1439303324936445,-0.21472115902052025,0.0847131165372121,1,0.4478053435114504,0.9786276715410573,0.4275663544106167,0.6179997898210415,0.2551362459227817,2,0.5176094130203643,0.7576099210822999,0.45177191580069276,0.5756637499677856,0.1314330016839039,2,0.8221830985915494,0.7733026467203682,0.7046511627906977,0.7667123027008719,0.048207976234888504,3
40,3,0,0.09025788307189941,0.021135972219231563,1.3235817750295003,0.43835577628698374,fully_connected_model_3_states.xdsl,"[0, 5, 95, 100]","{'clf__modelfile': 'fully_connected_model_3_states.xdsl', 'discretize__bins': [0, 5, 95, 100]}",0.13616090115528517,0.08052744112562767,0.043346686664462765,0.08667834298179188,0.03814004717808846,1,1450.538630660909,1451.594684889228,1451.4969022783284,1451.2100726094886,0.476456418071838,2,-0.7306846695455483,-0.2026575553860222,-0.2515488608357768,-0.39496369525578245,0.23822820903592634,2,0.6959923664122137,0.7331130483689539,0.5192232630757221,0.6494428926189632,0.09331791609338329,1,0.6663402233047069,0.7612612612612613,0.6810351005583886,0.7028788617081189,0.041716210179115906,1,0.8725490196078431,0.7710280373831776,0.9850574712643678,0.8762115094184629,0.08741552118316047,1
